trade_date,ticker,open,high,low,close,volume,turnover,ret_1,ret_5,ret_20,vol_10,vol_20,sma_5,sma_10,sma_20,ema_12,ema_26,ma_gap_5_20,ema_gap_12_26,macd,macd_signal,macd_hist,rsi,kdj_k,kdj_d,atr,pdi,mdi,adx,bb_mid,bb_up,bb_dn,bb_bw,bb_pb,obv,vpt,mfi,cci,vwap_win,z_close_20,z_turnover_20,stock_name,currency_code,currency_name,anon_id,alpha_signal,risk_score
2024/01/04,920023.SH,4.04,4.1,3.91,4.03,201544.0,81000251.7,-0.01225490196078427,0.11325966850828739,0.14164305949008504,0.04785777345740811,0.04030827054656559,3.9879999999999995,3.7640000000000002,3.7184999999999997,3.828040580552792,3.620363510405895,0.07247546053516207,0.05736359610021968,0.20767707014689707,0.19360735812824545,0.01406971201865162,63.5043336683321,76.13003415929808,68.76506441305384,0.26791234647639234,33.24894730794412,12.400993825235783,35.83230765666021,3.7184999999999997,4.159469028629605,3.2775309713703944,0.23717575830555618,0.853199408321312,2654945.0,192443.32530581867,63.66012682628748,76.5471643874994,395.0614317719862,1.4127976332852479,0.1329821301362609,田野股份,CNY,人民币,A0001,,
2024/01/05,920023.SH,4.0,4.04,3.66,3.75,248779.0,95437324.43,-0.06947890818858571,-0.02849740932642486,0.03305785123966953,0.03616084558905767,0.0434516184016149,3.9659999999999997,3.7969999999999997,3.7245,3.8160343373908243,3.6299662133387915,0.06484091824405946,0.05125891347646738,0.18606812405203277,0.19209951131300293,-0.006031387260970161,53.88004374550389,65.15664828726868,67.56225903779212,0.2759186074423643,29.9781587399117,17.652962495703793,35.121167914672,3.7245,4.1636606827383,3.2853393172617005,0.2358226246413208,0.5290326536530998,2406166.0,175158.4320055705,55.85396698377825,27.125855993617538,395.53351203462745,0.11613061461240053,0.5400741658788266,田野股份,CNY,人民币,A0001,,
2024/01/08,920023.SH,3.72,3.84,3.64,3.69,162825.0,60946248.73,-0.016000000000000014,-0.05626598465473154,0.02499999999999991,0.03707954305125153,0.04358718863432861,3.9219999999999997,3.821,3.729,3.7966444393306973,3.634413160498881,0.051756503083936645,0.04463754440333001,0.1622312788318161,0.18612586481676557,-0.02389458598494948,52.05932943399921,53.34767543475569,62.82406450344664,0.2704958497679097,28.394920361438896,17.24878610724269,34.356789565959716,3.729,4.164619341313408,3.2933806586865924,0.23363869204258927,0.455236147363873,2243341.0,172553.2320055705,49.48558168425396,1.0303208713569012,394.4238031771932,-0.17905541054450777,-0.5569628825802597,田野股份,CNY,人民币,A0001,,
2024/01/09,920023.SH,3.68,3.73,3.46,3.57,128598.0,46478890.76,-0.0325203252032521,-0.1206896551724137,0.050000000000000044,0.03765470774242032,0.04226598693557664,3.8240000000000003,3.821,3.7375,3.7617760640490516,3.629641815276742,0.02314381270903021,0.0364042116266603,0.13213424877230961,0.1753275416078744,-0.04319329283556478,48.52737308336355,40.454005845392686,55.367378284095324,0.27046043192734476,26.370164587169363,20.77262550320517,32.7508463571029,3.7375,4.152222481717734,3.322777518282265,0.2219250738288881,0.29805772850047424,2114743.0,168371.18322508267,50.46542563096235,-42.46670453828188,389.65796485832584,-0.8077690859981038,-1.0374556615127657,田野股份,CNY,人民币,A0001,,
2024/01/10,920023.SH,3.57,3.85,3.5,3.75,167085.0,61564752.56,0.050420168067226934,-0.08088235294117652,0.08695652173913038,0.04053015074317414,0.04350864817311578,3.758,3.832,3.7525,3.759964361887659,3.6385572363673537,0.0014656895403064585,0.03336683131073004,0.1214071255203053,0.16454345839036058,-0.04313633287005528,53.61135911850124,39.85822611915068,50.197660895780444,0.27614182964682016,27.086784531046465,18.89201350666584,31.684566933492494,3.7525,4.1445190650573425,3.3604809349426574,0.20893754300191475,0.4968113795694678,2281828.0,176795.6370065953,49.593388503671996,-12.743362831858478,380.07887954966327,-0.0127544817221288,-0.6433189528580201,田野股份,CNY,人民币,A0001,,
2024/01/11,920023.SH,3.72,3.76,3.61,3.68,112749.0,41690113.41,-0.01866666666666661,-0.08684863523573205,0.045454545454545414,0.04107334388285951,0.043664717113928886,3.6879999999999997,3.8379999999999996,3.7604999999999995,3.7476621523664804,3.6416270707105127,-0.019279351150112922,0.029117501489596354,0.10603508165596764,0.152841783043482,-0.04680670138751436,51.481789376155945,36.75733593128565,45.71755257428218,0.2671316989577616,26.000370789512868,18.134280780754608,30.694450325854255,3.7604999999999995,4.13883290826162,3.3821670917383786,0.20121415144880786,0.3936122152710903,2169079.0,174690.9890065953,52.17531635794182,-21.709485627011638,373.29742827144173,-0.42555113891563895,-1.3051483159871662,田野股份,CNY,人民币,A0001,,
2024/01/12,920023.SH,3.65,3.71,3.4,3.4,141820.0,50487152.89,-0.07608695652173925,-0.09333333333333338,-0.0835579514824798,0.041142263010767476,0.04535021863085744,3.618,3.7919999999999994,3.745,3.6941756673870216,3.6237287691764006,-0.033911882510013425,0.019440444552540903,0.070446898210621,0.13636280607690981,-0.06591590786628881,43.959759814882624,24.504890620857104,38.646665256473824,0.27019372046077866,23.869594045065654,22.199716533332513,28.760897229033414,3.745,4.156032077119371,3.333967922880629,0.21950978751368275,0.08032472499730706,2027259.0,163900.33683268225,52.014118184158285,-79.92627345844512,366.2537963642075,-1.6787011000107728,-0.9105672920995043,田野股份,CNY,人民币,A0001,,
2024/01/15,920023.SH,3.37,3.49,3.3,3.31,73111.0,24749413.95,-0.026470588235294024,-0.10298102981029811,-0.1289473684210526,0.04038498697228305,0.0451430907197245,3.5420000000000003,3.732,3.7205,3.6350717185582493,3.6004896010892598,-0.047977422389463675,0.009604837480582384,0.03458211746898954,0.11600666835532576,-0.08142455088633622,41.843455553269685,16.71538162602596,31.33623737965787,0.26446559757072313,22.644691851407067,23.761370868873012,26.878427526856537,3.7205,4.17395341546846,3.26704658453154,0.24375939549440115,0.047362544864818126,1954148.0,161965.04565621167,48.37677188088592,-119.46890286512921,360.89778118046786,-1.810549820540728,-1.5639779215661958,田野股份,CNY,人民币,A0001,,
2024/01/16,920023.SH,3.32,3.52,3.21,3.51,122575.0,41721093.07,0.06042296072507547,-0.01680672268907568,-0.11139240506329118,0.04410232058205755,0.0464743474381732,3.53,3.6769999999999996,3.6985,3.615829915703134,3.59378666767524,-0.04555901040962562,0.006133710780933166,0.022043248027893814,0.09721398428983938,-0.07517073626194556,47.85154526830704,22.379542806863746,28.35067252205983,0.26771805488710004,20.771758115499036,24.19732391745787,25.502654292352506,3.6985,4.147746152196286,3.2492538478037134,0.2429342447999386,0.29020410182874545,2076723.0,169371.3900670878,47.669786355458214,-99.61518913816887,356.71190248485436,-0.839183592685019,-0.9322731043807667,田野股份,CNY,人民币,A0001,,
2024/01/17,920023.SH,3.46,3.55,3.37,3.37,86282.0,30022610.17,-0.03988603988603978,-0.10133333333333328,-0.11548556430446189,0.04429028680745917,0.04663867548809299,3.4539999999999997,3.6060000000000003,3.6765,3.5780099286718823,3.577209877477074,-0.06051951584387327,0.00022365229388565666,0.0008000511948083044,0.07793119767083316,-0.07713114647602486,44.394170306013685,21.345398015820816,26.01558101998016,0.2614524795380215,20.569886833602858,23.007400414276585,24.08057479634812,3.6765,4.145419250146446,3.207580749853553,0.25509003135941605,0.17318466889098966,1990441.0,165929.94277364053,51.26550008822225,-88.74187973061584,351.6446833862343,-1.3072613244360423,-1.1873573967139144,田野股份,CNY,人民币,A0001,,
2024/01/18,920023.SH,3.35,3.47,3.26,3.45,83434.0,28209521.72,0.023738872403560762,-0.0625,-0.10621761658031081,0.046233693937258,0.046916071963507916,3.408,3.5479999999999996,3.656,3.5583160934915927,3.567786923589883,-0.06783369803063466,-0.00265453915862246,-0.009470830098290417,0.06045079211700845,-0.06992162221529886,46.76131325019907,26.730265343880554,26.25380912794696,0.2577773024281628,19.37293000459721,24.71664042629404,23.22625685225548,3.656,4.1269855288871025,3.185014471112898,0.2576507269623098,0.2813096291018113,2073875.0,167910.57185375923,41.595928955426125,-94.78529922270023,345.39075947021223,-0.8747614835927551,-1.12414247620049,田野股份,CNY,人民币,A0001,,
2024/01/19,920023.SH,3.48,3.58,3.43,3.54,98225.0,34651507.31,0.02608695652173898,0.04117647058823537,0.03508771929824572,0.04338496417806589,0.039600395725118004,3.436,3.5269999999999997,3.662,3.5554982329544247,3.5657286329535958,-0.06171490988530859,-0.0028690910196093045,-0.01023039999917108,0.04631455369377255,-0.05654495369294363,49.3724423329896,35.00767689592037,29.171765050604762,0.25007892368329404,21.68478887701603,23.657690141623288,21.878032096908555,3.662,4.123284248478904,3.2007157515210953,0.25193022855210506,0.3677604964809686,2172100.0,170472.96315810704,48.7212665569337,-48.245035538946226,343.7119628925839,-0.5289580140761264,-0.8475058460337085,田野股份,CNY,人民币,A0001,,
2024/01/22,920023.SH,3.54,3.54,3.29,3.35,81373.0,27901046.07,-0.053672316384180796,0.012084592145015227,-0.02898550724637683,0.04601230962793043,0.04149421330387864,3.444,3.493,3.657,3.5238831201922056,3.5497487342162923,-0.05824446267432326,-0.00728660419673266,-0.025865614024086714,0.03187852015020069,-0.057744134174287406,44.41942636090326,30.630117930613586,29.657882677274372,0.2500732862773445,20.136329309149986,25.967178116402366,21.218694076448735,3.657,4.129979358623842,3.184020641376158,0.2586706910712837,0.1754615244804422,2090727.0,166105.4857569771,38.586861149088094,-88.89650641300308,344.3728892599743,-1.298153902078231,-0.9968657623161082,田野股份,CNY,人民币,A0001,,
2024/01/23,920023.SH,3.33,3.4,3.29,3.39,50579.0,17016432.15,0.011940298507462588,-0.03418803418803407,-0.05042016806722682,0.045597122186524716,0.04077585738607737,3.4200000000000004,3.475,3.6480000000000006,3.5032857170857126,3.5379154946447153,-0.0625,-0.00978818674765447,-0.03462977755900276,0.018576860608360002,-0.05320663816736276,45.655465057999166,31.329169529499982,30.214978294682908,0.24006805154324845,19.477291111508094,25.117303146593272,20.6064516288789,3.6480000000000006,4.134603696959598,3.1613963030404033,0.26677834263135813,0.23489720524932406,2141306.0,166709.41411518605,26.25405440396659,-91.9725695845101,344.5949727051987,-1.0604111790027042,-1.2093154688182288,田野股份,CNY,人民币,A0001,,
2024/01/24,920023.SH,3.4,3.4,3.29,3.38,58104.0,19491652.44,-0.002949852507374673,0.0029673590504450953,-0.07142857142857151,0.041423815261475844,0.04046365236290024,3.4219999999999997,3.438,3.6350000000000002,3.4843186836879108,3.5262180505969587,-0.058596973865199575,-0.011882239358951385,-0.04189936690904794,0.006481615104878413,-0.048380982013926356,45.38373730866264,32.21944635299998,30.883134314121932,0.2307774764330164,18.81415941816151,24.262149333234767,20.03794078470691,3.6350000000000002,4.136177560719184,3.133822439280816,0.275751065044943,0.24559914490776674,2083202.0,166538.01588509756,29.04341553459112,-84.66257668711651,342.38639734743015,-1.0176034203689337,-1.0569738996815496,田野股份,CNY,人民币,A0001,,
2024/01/25,920023.SH,3.36,3.42,3.28,3.37,71674.0,24132058.99,-0.002958579881656709,-0.023188405797101463,-0.06906077348066297,0.04133761695420421,0.04045912193509194,3.406,3.407,3.6225,3.4667311938897702,3.514646343145332,-0.05976535541752925,-0.013632993074541244,-0.04791514925556184,-0.0043977377672096375,-0.043517411488352205,45.0947016523114,35.894045316414406,32.553437981552754,0.22429337097351526,18.61226111359762,23.18043437982673,19.38741317726976,3.6225,4.137531935647541,3.1074680643524597,0.28435165529194784,0.2548695697068412,2011528.0,166325.9626306597,34.75532524977419,-77.17732001512297,342.2447165895737,-0.9805217211726345,-0.8912049990758432,田野股份,CNY,人民币,A0001,,
2024/01/26,920023.SH,3.34,3.42,3.32,3.33,40604.0,13694604.04,-0.011869436201780381,-0.05932203389830504,-0.13730569948186522,0.03390152577261566,0.03706724853375926,3.364,3.4,3.596,3.4456956255990363,3.500968836245678,-0.06451612903225812,-0.015787975623888895,-0.05527321064664159,-0.014572832343096028,-0.04070037830354556,43.89058865154354,34.74017435508709,33.2823501060642,0.2154152730468356,17.995105605728508,22.41180489064247,18.783351827506692,3.596,4.114109925340996,3.0778900746590048,0.2881590241051143,0.24329771831244926,1970924.0,165844.0160431226,39.74630045563186,-70.52398779297475,338.15513203940014,-1.0268091267502024,-1.1381451681290669,田野股份,CNY,人民币,A0001,,
2024/01/29,920023.SH,3.34,3.36,3.01,3.03,81146.0,25742952.19,-0.09009009009009017,-0.09552238805970159,-0.22506393861892593,0.04366016600538041,0.04113058574584865,3.3,3.372,3.5520000000000005,3.381742452429954,3.4660822557830353,-0.07094594594594616,-0.024332891469140194,-0.08433980335308133,-0.02852622654509309,-0.05581357680798824,36.10406249914494,24.329706879999584,30.298135697375994,0.2250284678292045,15.995902373874896,29.76194422179156,19.59058020750711,3.5520000000000005,4.10605110917582,2.9979488908241803,0.31196571462602474,0.02892432543226675,1889778.0,158533.56559267215,41.79543134010207,-121.48975258273116,331.2657429652408,-1.8843026982709334,-0.6961540258394815,田野股份,CNY,人民币,A0001,,
2024/01/30,920023.SH,3.04,3.08,2.9,2.99,56208.0,16851138.38,-0.013201320132013028,-0.11799410029498525,-0.2635467980295565,0.03646980682682714,0.03939694327863883,3.22,3.3200000000000003,3.4985,3.3214743828253455,3.4308169035028104,-0.07960554523367147,-0.03187069545035415,-0.10934252067746497,-0.04468948537156747,-0.0646530353058975,35.207197214300066,20.631569292548757,27.07594689576692,0.22181214869854704,15.068714196146523,31.579070648424622,20.719371328310377,3.4985,4.05265274352646,2.9443472564735393,0.3167944796492556,0.041191480200874424,1833570.0,157791.54579069198,29.730306300608603,-142.90482603040857,324.6692166012426,-1.8352340791965027,-0.9294828608752287,田野股份,CNY,人民币,A0001,,
2024/01/31,920023.SH,2.97,3.07,2.96,2.99,46498.0,14071727.11,0.0,-0.11538461538461531,-0.267156862745098,0.0356524014035233,0.03928481075828756,3.1420000000000003,3.282,3.4440000000000004,3.2704783239291384,3.3981637995396397,-0.0876887340301975,-0.037574844281431985,-0.12768547561050125,-0.06128868341935423,-0.06639679219114702,35.207197214300066,18.166144234248208,24.106012675260683,0.21382556664865082,14.515005666487276,30.418679619094714,21.76753451191341,3.4440000000000004,3.97109332041021,2.9169066795897907,0.3060936820036061,0.06933622337817216,1833570.0,157791.54579069198,36.47099129522075,-121.93325400872594,319.0912123391754,-1.7226551064873112,-1.0515581065172936,田野股份,CNY,人民币,A0001,,
2024/02/01,920023.SH,2.96,2.99,2.82,2.82,46760.0,13619650.67,-0.05685618729096997,-0.1632047477744808,-0.30024813895781644,0.03596035814986888,0.0403905781927625,3.032,3.219,3.3835,3.2011739664015786,3.355336851425592,-0.10388650805379052,-0.04594557621197226,-0.15416288502401354,-0.0798635237402861,-0.07429936128372744,31.366614799367184,12.11076282283214,20.107596057784505,0.21069516903089008,13.678471819761647,33.411773014693814,23.2059452443553,3.3835,3.9051280182981842,2.861871981701816,0.3083363489275508,-0.040135863328837264,1786810.0,155132.95047296621,40.986055155764454,-135.98435462842244,309.6427658766444,-2.160543453315349,-1.0039452336721795,田野股份,CNY,人民币,A0001,,
2024/02/02,920023.SH,2.84,2.98,2.62,2.7,77603.0,21730704.66,-0.04255319148936154,-0.18918918918918914,-0.2799999999999999,0.03272797326581908,0.03896971574927863,2.9059999999999997,3.1350000000000002,3.3310000000000004,3.124070279262874,3.3067933809496224,-0.12758931251876338,-0.055256885035337544,-0.18272310168674855,-0.1004354393295786,-0.08228766235716994,28.96473023018011,11.407175215221432,17.207455776930146,0.2213597998143979,12.089510622637912,35.984107971303644,25.09867621367101,3.3310000000000004,3.9059471371581234,2.7560528628418774,0.3452099292453455,-0.04874610135371586,1709207.0,151830.6951538173,41.43110000528081,-138.09552203207923,298.54540827020094,-2.194984405414864,-0.5969838286780127,田野股份,CNY,人民币,A0001,,
2024/02/05,920023.SH,2.65,2.76,2.42,2.56,67431.0,17351478.7,-0.05185185185185193,-0.155115511551155,-0.3062330623306233,0.03256295908448941,0.03980668592544786,2.8120000000000003,3.056,3.2744999999999997,3.037290236299355,3.251475352731132,-0.14124293785310715,-0.06587320929616425,-0.21418511643177718,-0.12318537475001833,-0.09099974168175885,26.42263358907408,12.271450143480958,15.562120565780416,0.22983409982765518,10.812057011291056,38.39746466628487,27.309988842303568,3.2744999999999997,3.918810320787808,2.6301896792121915,0.3935320328525322,-0.054468845948617915,1641776.0,148334.27293159507,29.468235610812684,-150.05824420205442,283.9548370797963,-2.217875383794471,-0.8260300676933675,田野股份,CNY,人民币,A0001,,
2024/02/06,920023.SH,2.55,2.91,2.5,2.81,82083.0,22547178.06,0.09765625,-0.06020066889632114,-0.21288515406162456,0.050184643156385406,0.047159409790830234,2.7760000000000002,2.998,3.2365000000000004,3.0023225076379156,3.218773474751048,-0.1422833307585355,-0.06724641196748815,-0.21645096711313228,-0.14183849322264114,-0.07461247389049114,37.047682708201144,21.180966762320644,17.435069297960492,0.2427030926971084,13.921987546445058,33.764243197961875,28.331420463347698,3.2365000000000004,3.8968754912727217,2.576124508727279,0.40808001932502475,0.17707765836522793,1723859.0,156350.19090034507,27.526056844585867,-101.31438484120622,278.80059055793987,-1.2916893665390887,-0.3719629771374366,田野股份,CNY,人民币,A0001,,
2024/02/07,920023.SH,2.87,3.01,2.78,2.81,84906.0,24674396.14,0.0,-0.06020066889632114,-0.2506666666666667,0.05028802215046007,0.045010838807067646,2.7399999999999998,2.941,3.1895,2.972734429539775,3.1884939581028218,-0.140931180435805,-0.06766816290015032,-0.21575952856304692,-0.1566227002907223,-0.05913682827232461,37.047682708201144,27.120644508213765,20.66359436804492,0.24179572893302925,15.930159277161385,31.47016511992018,28.649504578907163,3.1895,3.8294827300301506,2.549517269969849,0.4013059915536296,0.20350762435251907,1723859.0,156350.19090034507,37.53851850389216,-64.73143003129596,278.50652965720224,-1.1859695025899242,-0.08318181775245782,田野股份,CNY,人民币,A0001,,
2024/02/08,920023.SH,2.77,2.99,2.66,2.89,74027.0,20954413.99,0.028469750889679846,0.024822695035461084,-0.21467391304347827,0.052220013577271275,0.04594294582177593,2.754,2.8930000000000002,3.15,2.960006055764425,3.1663832945396497,-0.12571428571428567,-0.06517759209098828,-0.20637723877522474,-0.16657360798762283,-0.03980363078760191,40.249857245878175,34.747096338809186,25.35809502496634,0.24809603400924146,14.416646120723332,31.935090358843176,29.302724269249776,3.15,3.7592964018137307,2.540703598186269,0.3868548582944323,0.2866391470341516,1797886.0,158457.7211494554,25.280433614591587,-58.45086705202309,277.8349217717912,-0.8534434118633932,-0.3738014894768138,田野股份,CNY,人民币,A0001,,
2024/02/19,920023.SH,2.93,2.96,2.82,2.92,49189.0,14383341.82,0.01038062283737018,0.08148148148148149,-0.14117647058823535,0.052793154922084834,0.043499820725028275,2.798,2.852,3.1260000000000003,2.9538512779545134,3.1481326801293052,-0.10492642354446591,-0.061713219204856395,-0.19428140217479184,-0.17211516682505665,-0.02216623534973519,41.45255683721275,48.417256145064705,33.04448206499913,0.24037488872286708,13.81688937419626,30.606536842770133,29.9092854102822,3.1260000000000003,3.7316366810833754,2.5203633189166252,0.38748348117938264,0.32993104080857233,1847075.0,158968.3336062028,33.04424679384172,-43.04160688665709,279.3645178617365,-0.6802758367657109,-1.1146201979419823,田野股份,CNY,人民币,A0001,,
2024/02/20,920023.SH,2.95,3.12,2.92,3.03,69759.0,21153750.63,0.03767123287671237,0.18359375,-0.08459214501510581,0.046869795785607474,0.044320910074322394,2.8920000000000003,2.8520000000000003,3.1119999999999997,2.965566465961511,3.139382111230838,-0.07069408740359873,-0.05536619599363779,-0.17381564526932713,-0.17245526251391075,-0.0013603827554163894,45.76344196613505,61.3257898109955,42.47158464699792,0.23749096809980516,17.797979756305953,28.765472131512333,29.455326775525016,3.1119999999999997,3.7126522770245174,2.511347722975482,0.38602331428310915,0.4317408731003173,1916834.0,161596.24114044936,41.57756798610439,-17.679982704364676,288.1207027369403,-0.2730365075987309,-0.18065016580984608,田野股份,CNY,人民币,A0001,,
2024/02/21,920023.SH,3.0,3.27,2.98,3.16,101954.0,31838780.68,0.04290429042904309,0.12455516014234869,-0.09971509971509962,0.048320345967794956,0.043149204987091246,2.9619999999999997,2.869,3.0945,2.995479317352048,3.140909362250776,-0.042817902730651225,-0.04630189162622411,-0.14543004489872802,-0.16705021899087422,0.0216201740921462,50.41055381539445,69.90346771713426,51.6155456703767,0.24124161323553336,20.71105981821571,26.29551597242832,28.199957680586184,3.0945,3.6660159895539146,2.5229840104460854,0.3693753365997186,0.5573037335763124,2018788.0,165970.50516685203,52.568432328203635,7.011422637590844,297.50992736319716,0.2292149343052496,1.5534787533789423,田野股份,CNY,人民币,A0001,,
