ticker,trade_date,vol_pred
300344.SZ,2024-06-11,0.2349392867154478
300391.SZ,2024-06-11,0.19774959242966525
688125.SH,2024-06-11,0.11980082653856633
688627.SH,2024-06-11,0.19524948857867047
688679.SH,2024-06-11,0.13949065209642092
920023.SH,2024-06-11,0.0987570509614256
300086.SZ,2024-06-12,0.18818642494671126
300189.SZ,2024-06-12,0.1538972881293856
300236.SZ,2024-06-12,0.1866593724667882
300321.SZ,2024-06-12,0.1629921830212451
300344.SZ,2024-06-12,0.2075238418956453
300391.SZ,2024-06-12,0.19614618715001264
688125.SH,2024-06-12,0.11428911496903268
688627.SH,2024-06-12,0.22957611284714402
688679.SH,2024-06-12,0.1426626828098257
920023.SH,2024-06-12,0.12031465155807498
300086.SZ,2024-06-13,0.19018077123912164
300189.SZ,2024-06-13,0.16335733510468248
300236.SZ,2024-06-13,0.15160426091847312
300321.SZ,2024-06-13,0.15688344857256178
300344.SZ,2024-06-13,0.1863985729955655
300391.SZ,2024-06-13,0.18437661368071673
688125.SH,2024-06-13,0.12770954965313208
688627.SH,2024-06-13,0.1891443473652316
688679.SH,2024-06-13,0.13912289666974717
920023.SH,2024-06-13,0.11520357989796103
300086.SZ,2024-06-14,0.19823747924618537
300189.SZ,2024-06-14,0.19783690473710086
300236.SZ,2024-06-14,0.14976092196686644
300321.SZ,2024-06-14,0.1436999876867944
300344.SZ,2024-06-14,0.1896962940559726
300391.SZ,2024-06-14,0.1834602314673372
688125.SH,2024-06-14,0.16864775738421486
688627.SH,2024-06-14,0.20268610370570825
688679.SH,2024-06-14,0.14408064898417064
920023.SH,2024-06-14,0.13921268852907928
300086.SZ,2024-06-17,0.18416154944899987
300189.SZ,2024-06-17,0.18561459993064103
300236.SZ,2024-06-17,0.1502117727945172
300321.SZ,2024-06-17,0.16080828164730207
300344.SZ,2024-06-17,0.18415602036712425
300391.SZ,2024-06-17,0.17175237353033987
688125.SH,2024-06-17,0.14231815752105856
688627.SH,2024-06-17,0.19701329292530856
688679.SH,2024-06-17,0.14380247481716438
920023.SH,2024-06-17,0.14967014794422626
300086.SZ,2024-06-18,0.18471843022169313
300189.SZ,2024-06-18,0.20097953758240994
300236.SZ,2024-06-18,0.1266349940406149
300321.SZ,2024-06-18,0.15529292724374083
300344.SZ,2024-06-18,0.194744186402873
300391.SZ,2024-06-18,0.17559623059730878
688125.SH,2024-06-18,0.13922058756577393
688627.SH,2024-06-18,0.17499986671177103
688679.SH,2024-06-18,0.14361153922557537
920023.SH,2024-06-18,0.1516905099337763
300086.SZ,2024-06-19,0.19288633036525688
300189.SZ,2024-06-19,0.20125158218695313
300236.SZ,2024-06-19,0.11338022691201642
300321.SZ,2024-06-19,0.18050090589984227
300344.SZ,2024-06-19,0.1925872190161687
300391.SZ,2024-06-19,0.18112784746280935
688125.SH,2024-06-19,0.1429907885475124
688627.SH,2024-06-19,0.15028431808486142
688679.SH,2024-06-19,0.14568594375808402
920023.SH,2024-06-19,0.1788807645216818
300086.SZ,2024-06-20,0.1899065649867732
300189.SZ,2024-06-20,0.19684757397697655
300236.SZ,2024-06-20,0.12031177917637198
300321.SZ,2024-06-20,0.1476848959655424
300344.SZ,2024-06-20,0.159507295549498
300391.SZ,2024-06-20,0.18158055949507212
688125.SH,2024-06-20,0.16027218385116349
688627.SH,2024-06-20,0.16047600916650243
688679.SH,2024-06-20,0.15001387555122841
920023.SH,2024-06-20,0.19011796452430546
300086.SZ,2024-06-21,0.20123320238513626
300189.SZ,2024-06-21,0.19877899563189627
300236.SZ,2024-06-21,0.11709817990681057
300321.SZ,2024-06-21,0.15541160448099264
300344.SZ,2024-06-21,0.1622913172806181
300391.SZ,2024-06-21,0.1819531598897326
688125.SH,2024-06-21,0.17403042528438628
688627.SH,2024-06-21,0.1414487413791323
688679.SH,2024-06-21,0.16969080025849276
920023.SH,2024-06-21,0.1643677476101058
300086.SZ,2024-06-24,0.17177575871711365
300189.SZ,2024-06-24,0.21342770791977306
300236.SZ,2024-06-24,0.12030162443007242
300321.SZ,2024-06-24,0.15792968168600832
300344.SZ,2024-06-24,0.16890824163408097
300391.SZ,2024-06-24,0.18507969022295223
688125.SH,2024-06-24,0.15451380755895658
688627.SH,2024-06-24,0.1375842827664537
688679.SH,2024-06-24,0.14092638854477837
920023.SH,2024-06-24,0.1824385354107575
300086.SZ,2024-06-25,0.18168749038962745
300189.SZ,2024-06-25,0.20532617501477596
300236.SZ,2024-06-25,0.1260617248565234
300321.SZ,2024-06-25,0.148834191708448
300344.SZ,2024-06-25,0.14993407018393237
300391.SZ,2024-06-25,0.1778327316554113
688125.SH,2024-06-25,0.17649176305015463
688627.SH,2024-06-25,0.14360124996616183
688679.SH,2024-06-25,0.1551822669728432
920023.SH,2024-06-25,0.16449958769430775
300086.SZ,2024-06-26,0.16387536884730383
300189.SZ,2024-06-26,0.1971402393591037
300236.SZ,2024-06-26,0.14319073466681081
300321.SZ,2024-06-26,0.14619446872882927
300344.SZ,2024-06-26,0.1633961046615232
300391.SZ,2024-06-26,0.18507969022295223
688125.SH,2024-06-26,0.17591718717625007
688627.SH,2024-06-26,0.1414716994122493
688679.SH,2024-06-26,0.15565420455180745
920023.SH,2024-06-26,0.1201286379981942
300086.SZ,2024-06-27,0.16644501863469532
300189.SZ,2024-06-27,0.2070219826157773
300236.SZ,2024-06-27,0.13092531275727462
300321.SZ,2024-06-27,0.1500433019666443
300344.SZ,2024-06-27,0.17089762120372448
300391.SZ,2024-06-27,0.17524783091385385
688125.SH,2024-06-27,0.15255505191322155
688627.SH,2024-06-27,0.14564984457937333
688679.SH,2024-06-27,0.14594174784117034
920023.SH,2024-06-27,0.13703914779954357
300086.SZ,2024-06-28,0.15553315716997648
300189.SZ,2024-06-28,0.20384062030747901
300236.SZ,2024-06-28,0.11034456870831096
300321.SZ,2024-06-28,0.15481175956688709
300344.SZ,2024-06-28,0.14609406202771202
300391.SZ,2024-06-28,0.1819558509033792
688125.SH,2024-06-28,0.15321779392871088
688627.SH,2024-06-28,0.15584073404830512
688679.SH,2024-06-28,0.16236471837473138
920023.SH,2024-06-28,0.14348655130256519
300086.SZ,2024-07-01,0.1542309997854987
300189.SZ,2024-07-01,0.20480717215564678
300236.SZ,2024-07-01,0.0977884714623328
300321.SZ,2024-07-01,0.15684483270909375
300344.SZ,2024-07-01,0.14554371304827152
300391.SZ,2024-07-01,0.17203183802556118
688125.SH,2024-07-01,0.1480879075335998
688627.SH,2024-07-01,0.15947604006331856
688679.SH,2024-07-01,0.1711677760132537
920023.SH,2024-07-01,0.1555829564379368
300086.SZ,2024-07-02,0.13929527871175032
300189.SZ,2024-07-02,0.22650039424732119
300236.SZ,2024-07-02,0.10422001582362582
300321.SZ,2024-07-02,0.1615402127709212
300344.SZ,2024-07-02,0.14769455565981182
300391.SZ,2024-07-02,0.1837585867584742
688125.SH,2024-07-02,0.169244005441774
688627.SH,2024-07-02,0.16838284567739695
688679.SH,2024-07-02,0.1623925886099999
920023.SH,2024-07-02,0.2082612640317192
300086.SZ,2024-07-03,0.1455115614374949
300189.SZ,2024-07-03,0.30099811017754086
300236.SZ,2024-07-03,0.0868554977234484
300321.SZ,2024-07-03,0.14860822230019935
300344.SZ,2024-07-03,0.16331977903803863
300391.SZ,2024-07-03,0.17785641055318177
688125.SH,2024-07-03,0.13061181152951173
688627.SH,2024-07-03,0.17198504605323564
688679.SH,2024-07-03,0.14996022165574951
920023.SH,2024-07-03,0.23284466837491563
300086.SZ,2024-07-04,0.1635413160614904
300189.SZ,2024-07-04,0.3360935229828863
300236.SZ,2024-07-04,0.07958368183069317
300321.SZ,2024-07-04,0.16444145507135624
300344.SZ,2024-07-04,0.13700039971859865
300391.SZ,2024-07-04,0.17023063602502098
688125.SH,2024-07-04,0.14121592212022246
688627.SH,2024-07-04,0.17997396368729165
688679.SH,2024-07-04,0.1422888293490117
920023.SH,2024-07-04,0.22297583291992984
300086.SZ,2024-07-05,0.17969458972646535
300189.SZ,2024-07-05,0.3319763498825212
300236.SZ,2024-07-05,0.07555228891163408
300321.SZ,2024-07-05,0.14841710391233995
300344.SZ,2024-07-05,0.14853257624546662
300391.SZ,2024-07-05,0.22444680210322707
688125.SH,2024-07-05,0.15434582750300876
688627.SH,2024-07-05,0.17400804781012674
688679.SH,2024-07-05,0.14062621395924169
920023.SH,2024-07-05,0.24874545035426743
300086.SZ,2024-07-08,0.19225661667030775
300189.SZ,2024-07-08,0.3474432443131867
300236.SZ,2024-07-08,0.06857378867199238
300321.SZ,2024-07-08,0.11770847362431403
300344.SZ,2024-07-08,0.14359395184059168
300391.SZ,2024-07-08,0.28425836588260167
688125.SH,2024-07-08,0.14620748557028546
688627.SH,2024-07-08,0.15808082552051694
688679.SH,2024-07-08,0.15711243460014143
920023.SH,2024-07-08,0.2500664894087011
300086.SZ,2024-07-09,0.216722333325757
300189.SZ,2024-07-09,0.3392065083044573
300236.SZ,2024-07-09,0.07454435075986579
300321.SZ,2024-07-09,0.16696800747062715
300344.SZ,2024-07-09,0.18497817442425193
300391.SZ,2024-07-09,0.2647122848806419
688125.SH,2024-07-09,0.14779205405334334
688627.SH,2024-07-09,0.1752666062304661
688679.SH,2024-07-09,0.14516370800314035
920023.SH,2024-07-09,0.24055473544358763
300086.SZ,2024-07-10,0.20639911935183208
300189.SZ,2024-07-10,0.338051040543891
300236.SZ,2024-07-10,0.0947623824566351
300321.SZ,2024-07-10,0.14289089673758615
300344.SZ,2024-07-10,0.18350210177548978
300391.SZ,2024-07-10,0.28565432271699825
688125.SH,2024-07-10,0.1609517765826419
688627.SH,2024-07-10,0.16990954768608704
688679.SH,2024-07-10,0.16816387649960088
920023.SH,2024-07-10,0.20026298780924293
300086.SZ,2024-07-11,0.19532243460816304
300189.SZ,2024-07-11,0.3445770385284757
300236.SZ,2024-07-11,0.09175925077643164
300321.SZ,2024-07-11,0.12726860665985823
300344.SZ,2024-07-11,0.18748502205324682
300391.SZ,2024-07-11,0.30210274356906186
688125.SH,2024-07-11,0.1460015911407313
688627.SH,2024-07-11,0.19421380222488768
688679.SH,2024-07-11,0.1568275838984191
920023.SH,2024-07-11,0.20347027708627577
300086.SZ,2024-07-12,0.19979481054721887
300189.SZ,2024-07-12,0.3766390264397152
300236.SZ,2024-07-12,0.12548563196949025
300321.SZ,2024-07-12,0.11488457263220726
300344.SZ,2024-07-12,0.1652965618649376
300391.SZ,2024-07-12,0.24810379764073223
688125.SH,2024-07-12,0.16575474414827499
688627.SH,2024-07-12,0.15911799623366735
688679.SH,2024-07-12,0.16650999906373556
920023.SH,2024-07-12,0.23349713861625038
300086.SZ,2024-07-15,0.18657833912085303
300189.SZ,2024-07-15,0.37248811194098597
300236.SZ,2024-07-15,0.13596316386387497
300321.SZ,2024-07-15,0.12996710894732014
300344.SZ,2024-07-15,0.14569971391690564
300391.SZ,2024-07-15,0.24536877041134386
688125.SH,2024-07-15,0.15716090921511075
688627.SH,2024-07-15,0.1703242118665719
688679.SH,2024-07-15,0.1539192837510485
920023.SH,2024-07-15,0.21654679590750608
300086.SZ,2024-07-16,0.21561203080130295
300189.SZ,2024-07-16,0.3827840181844489
300236.SZ,2024-07-16,0.12329709126971855
300321.SZ,2024-07-16,0.13048775778082858
300344.SZ,2024-07-16,0.14378705867774563
300391.SZ,2024-07-16,0.23893900382649486
688125.SH,2024-07-16,0.15234854950773838
688627.SH,2024-07-16,0.16646071557624295
688679.SH,2024-07-16,0.1516511351867851
920023.SH,2024-07-16,0.19955452636408136
300086.SZ,2024-07-17,0.18885928851009903
300189.SZ,2024-07-17,0.3336376295789492
300236.SZ,2024-07-17,0.13711348710523122
300321.SZ,2024-07-17,0.20173676677092606
300344.SZ,2024-07-17,0.15209132110604587
300391.SZ,2024-07-17,0.19865002288702452
688125.SH,2024-07-17,0.12029715628674949
688627.SH,2024-07-17,0.1574561953159134
688679.SH,2024-07-17,0.145566415078874
920023.SH,2024-07-17,0.2090818809807413
300086.SZ,2024-07-18,0.19625789597362658
300189.SZ,2024-07-18,0.32703097911736595
300236.SZ,2024-07-18,0.11677432669268198
300321.SZ,2024-07-18,0.20909598450516215
300344.SZ,2024-07-18,0.14445682612232433
300391.SZ,2024-07-18,0.19680966171323816
688125.SH,2024-07-18,0.1601107950957048
688627.SH,2024-07-18,0.17053326789039544
688679.SH,2024-07-18,0.13646346288953062
920023.SH,2024-07-18,0.2379498760112348
300086.SZ,2024-07-19,0.1875338382413362
300189.SZ,2024-07-19,0.3200029793532437
300236.SZ,2024-07-19,0.1515944791034246
300321.SZ,2024-07-19,0.18587972030699224
300344.SZ,2024-07-19,0.15519444656208092
300391.SZ,2024-07-19,0.1818481407542848
688125.SH,2024-07-19,0.1607466645062816
688627.SH,2024-07-19,0.17937017959376994
688679.SH,2024-07-19,0.17003428216931715
920023.SH,2024-07-19,0.2996050292760365
300086.SZ,2024-07-22,0.18353115521488741
300189.SZ,2024-07-22,0.32182240051372296
300236.SZ,2024-07-22,0.14011885602357474
300321.SZ,2024-07-22,0.1955986049463534
300344.SZ,2024-07-22,0.16834604595705027
300391.SZ,2024-07-22,0.19734506885890646
688125.SH,2024-07-22,0.1586882910422369
688627.SH,2024-07-22,0.16037147218418207
688679.SH,2024-07-22,0.17458298412023238
920023.SH,2024-07-22,0.28312162068287566
300086.SZ,2024-07-23,0.15403241980436194
300189.SZ,2024-07-23,0.29674070380485607
300236.SZ,2024-07-23,0.12822962018031378
300321.SZ,2024-07-23,0.1890185085707497
300344.SZ,2024-07-23,0.16244064646689793
300391.SZ,2024-07-23,0.18215620022148274
688125.SH,2024-07-23,0.14672274970276725
688627.SH,2024-07-23,0.16944422214083885
688679.SH,2024-07-23,0.16993743410503698
920023.SH,2024-07-23,0.2522388066770223
300086.SZ,2024-07-24,0.1661694904249149
300189.SZ,2024-07-24,0.3282731527642436
300236.SZ,2024-07-24,0.14418311486998747
300321.SZ,2024-07-24,0.17184399595766808
300344.SZ,2024-07-24,0.16577971228899985
300391.SZ,2024-07-24,0.1966247093292545
688125.SH,2024-07-24,0.15093524558474328
688627.SH,2024-07-24,0.1659069769169321
688679.SH,2024-07-24,0.17810457858492412
920023.SH,2024-07-24,0.2529495260231267
300086.SZ,2024-07-25,0.17408161360018448
300189.SZ,2024-07-25,0.30075481816650107
300236.SZ,2024-07-25,0.1290074767134198
300321.SZ,2024-07-25,0.1961867073275116
300344.SZ,2024-07-25,0.16577971228899985
300391.SZ,2024-07-25,0.1759750393756754
688125.SH,2024-07-25,0.1557502849366421
688627.SH,2024-07-25,0.15738832173696587
688679.SH,2024-07-25,0.17531100931201304
920023.SH,2024-07-25,0.2512516935501747
300086.SZ,2024-07-26,0.17378279432134391
300189.SZ,2024-07-26,0.23952606159415182
300236.SZ,2024-07-26,0.12103798145830462
300321.SZ,2024-07-26,0.15935623294884688
300344.SZ,2024-07-26,0.16821198938386497
300391.SZ,2024-07-26,0.16622467705946056
688125.SH,2024-07-26,0.1568513564011808
688627.SH,2024-07-26,0.1662193762896315
688679.SH,2024-07-26,0.18319707896429507
920023.SH,2024-07-26,0.25522182036829727
300086.SZ,2024-07-29,0.16734813479096738
300189.SZ,2024-07-29,0.23589114293039784
300236.SZ,2024-07-29,0.1122220294100727
300321.SZ,2024-07-29,0.1576834874195894
300344.SZ,2024-07-29,0.17278823308502955
300391.SZ,2024-07-29,0.17488880399973666
688125.SH,2024-07-29,0.1598824325585808
688627.SH,2024-07-29,0.16616530065130125
688679.SH,2024-07-29,0.19141158278909312
920023.SH,2024-07-29,0.20655269152115388
300086.SZ,2024-07-30,0.1584739110420515
300189.SZ,2024-07-30,0.2004331077761414
300236.SZ,2024-07-30,0.10233576648321534
300321.SZ,2024-07-30,0.13708968817967887
300344.SZ,2024-07-30,0.1744582913292259
300391.SZ,2024-07-30,0.19426029752858232
688125.SH,2024-07-30,0.16384766411531704
688627.SH,2024-07-30,0.16486685927656963
688679.SH,2024-07-30,0.21965540559660346
920023.SH,2024-07-30,0.18016990068433866
300086.SZ,2024-07-31,0.14189108111339233
300189.SZ,2024-07-31,0.21973708902303848
300236.SZ,2024-07-31,0.1274065147659287
300321.SZ,2024-07-31,0.13034559653195954
300344.SZ,2024-07-31,0.17243046094666842
300391.SZ,2024-07-31,0.19751151398856662
688125.SH,2024-07-31,0.15778685645348328
688627.SH,2024-07-31,0.16555288039376576
688679.SH,2024-07-31,0.2152852470567039
920023.SH,2024-07-31,0.19061794226415027
300086.SZ,2024-08-01,0.16217687187059013
300189.SZ,2024-08-01,0.2296713860392861
300236.SZ,2024-08-01,0.12176508191885964
300321.SZ,2024-08-01,0.15884250435639816
300344.SZ,2024-08-01,0.18045886538584355
300391.SZ,2024-08-01,0.20728464163662264
688125.SH,2024-08-01,0.14902042523306971
688627.SH,2024-08-01,0.17167581867026144
688679.SH,2024-08-01,0.19622426177525298
920023.SH,2024-08-01,0.18549201590773776
300086.SZ,2024-08-02,0.16952927858767178
300189.SZ,2024-08-02,0.1858711174131334
300236.SZ,2024-08-02,0.11160664251400051
300321.SZ,2024-08-02,0.1441909064946944
300344.SZ,2024-08-02,0.1551775264844114
300391.SZ,2024-08-02,0.20330461853708598
688125.SH,2024-08-02,0.14024732636417553
688627.SH,2024-08-02,0.18822162642411522
688679.SH,2024-08-02,0.1903974936631214
920023.SH,2024-08-02,0.17195099460089186
300086.SZ,2024-08-05,0.20080190719500185
300189.SZ,2024-08-05,0.20958821332438432
300236.SZ,2024-08-05,0.09222353217596335
300321.SZ,2024-08-05,0.10366127098695287
300344.SZ,2024-08-05,0.15101669045743246
300391.SZ,2024-08-05,0.2355723169323552
688125.SH,2024-08-05,0.1362192291181828
688627.SH,2024-08-05,0.1551317133588871
688679.SH,2024-08-05,0.19451379473432392
920023.SH,2024-08-05,0.17069000188586622
300086.SZ,2024-08-06,0.19353632266303208
300189.SZ,2024-08-06,0.2195874008794436
300236.SZ,2024-08-06,0.11877161178741383
300321.SZ,2024-08-06,0.09838702424915396
300344.SZ,2024-08-06,0.14784643540323725
300391.SZ,2024-08-06,0.21109579332522774
688125.SH,2024-08-06,0.13775218260367705
688627.SH,2024-08-06,0.1506274317079418
688679.SH,2024-08-06,0.20272771230984082
920023.SH,2024-08-06,0.16472692200146602
300086.SZ,2024-08-07,0.24417479419384142
300189.SZ,2024-08-07,0.2503712586288549
300236.SZ,2024-08-07,0.1120296125961974
300321.SZ,2024-08-07,0.10561388738490846
300344.SZ,2024-08-07,0.1511814614448739
300391.SZ,2024-08-07,0.2025959261542228
688125.SH,2024-08-07,0.1360298901584814
688627.SH,2024-08-07,0.13425261201105254
688679.SH,2024-08-07,0.17289323490969755
920023.SH,2024-08-07,0.13016920211304034
300086.SZ,2024-08-08,0.22247884983255253
300189.SZ,2024-08-08,0.26486117420374594
300236.SZ,2024-08-08,0.12403489168582868
300321.SZ,2024-08-08,0.10707378843735027
300344.SZ,2024-08-08,0.14539466817025337
300391.SZ,2024-08-08,0.20003142972099772
688125.SH,2024-08-08,0.12052894840299103
688627.SH,2024-08-08,0.13339138480598797
688679.SH,2024-08-08,0.16148263520903566
920023.SH,2024-08-08,0.12329916500729364
300086.SZ,2024-08-09,0.26666596945331256
300189.SZ,2024-08-09,0.30908565130028887
300236.SZ,2024-08-09,0.10543993313904669
300321.SZ,2024-08-09,0.08915940834729377
300344.SZ,2024-08-09,0.13708770599949205
300391.SZ,2024-08-09,0.21415081290051086
688125.SH,2024-08-09,0.11773206218090558
688627.SH,2024-08-09,0.12304459615301731
688679.SH,2024-08-09,0.18247986267870958
920023.SH,2024-08-09,0.1445897680546766
300086.SZ,2024-08-12,0.2529960325976702
300189.SZ,2024-08-12,0.3411983582804435
300236.SZ,2024-08-12,0.1031899110499154
300321.SZ,2024-08-12,0.11802743393360988
300344.SZ,2024-08-12,0.13835559829281086
300391.SZ,2024-08-12,0.19005224039522864
688125.SH,2024-08-12,0.1090766904676557
688627.SH,2024-08-12,0.1163589399089884
688679.SH,2024-08-12,0.17698939744455378
920023.SH,2024-08-12,0.13496173817898732
300086.SZ,2024-08-13,0.2307900023704108
300189.SZ,2024-08-13,0.30162383611863103
300236.SZ,2024-08-13,0.09992852500167071
300321.SZ,2024-08-13,0.11221930639333674
300344.SZ,2024-08-13,0.1363929516167556
300391.SZ,2024-08-13,0.18024680662537323
688125.SH,2024-08-13,0.11178610228435991
688627.SH,2024-08-13,0.1308916047793462
688679.SH,2024-08-13,0.1890602645774947
920023.SH,2024-08-13,0.14243703009700587
300086.SZ,2024-08-14,0.22132336331447985
300189.SZ,2024-08-14,0.26170225222888244
300236.SZ,2024-08-14,0.10163726042713346
300321.SZ,2024-08-14,0.12052626856409808
300344.SZ,2024-08-14,0.14573225954344687
300391.SZ,2024-08-14,0.16351643384031866
688125.SH,2024-08-14,0.11740351226587133
688627.SH,2024-08-14,0.13759043590922648
688679.SH,2024-08-14,0.17489951079178312
920023.SH,2024-08-14,0.12974600456749197
300086.SZ,2024-08-15,0.1905521184638333
300189.SZ,2024-08-15,0.24656592401143507
300236.SZ,2024-08-15,0.1373138411371812
300321.SZ,2024-08-15,0.14949053697269973
300344.SZ,2024-08-15,0.12980224377239913
300391.SZ,2024-08-15,0.15384892592333999
688125.SH,2024-08-15,0.11810597117005496
688627.SH,2024-08-15,0.13629199453449486
688679.SH,2024-08-15,0.16004975198760907
920023.SH,2024-08-15,0.12166013948851591
300086.SZ,2024-08-16,0.1733959021610423
300189.SZ,2024-08-16,0.2666701983459542
300236.SZ,2024-08-16,0.12511183440264861
300321.SZ,2024-08-16,0.15806754456124122
300344.SZ,2024-08-16,0.14408324653572452
300391.SZ,2024-08-16,0.15384892592333999
688125.SH,2024-08-16,0.10990369726863095
688627.SH,2024-08-16,0.13629199453449486
688679.SH,2024-08-16,0.1754047536581586
920023.SH,2024-08-16,0.14085260879047573
300086.SZ,2024-08-19,0.1998003739760425
300189.SZ,2024-08-19,0.23607983726184945
300236.SZ,2024-08-19,0.12088150752609023
300321.SZ,2024-08-19,0.15375137701449315
300344.SZ,2024-08-19,0.16858242351615127
300391.SZ,2024-08-19,0.1514275247467058
688125.SH,2024-08-19,0.10883638214762423
688627.SH,2024-08-19,0.13655043824543506
688679.SH,2024-08-19,0.17330650948553356
920023.SH,2024-08-19,0.13811909123061689
300086.SZ,2024-08-20,0.16726650688047684
300189.SZ,2024-08-20,0.24665726866913595
300236.SZ,2024-08-20,0.11051591210937872
300321.SZ,2024-08-20,0.15302508490208766
300344.SZ,2024-08-20,0.16389362669547916
300391.SZ,2024-08-20,0.16124938341252038
688125.SH,2024-08-20,0.10583800855988094
688627.SH,2024-08-20,0.12112290623252324
688679.SH,2024-08-20,0.1791557777900748
920023.SH,2024-08-20,0.16522547690763084
300086.SZ,2024-08-21,0.1692017870370394
300189.SZ,2024-08-21,0.22210894409878706
300236.SZ,2024-08-21,0.11533920942694954
300321.SZ,2024-08-21,0.1133158151345816
300344.SZ,2024-08-21,0.13317273922955533
300391.SZ,2024-08-21,0.15380368456316246
688125.SH,2024-08-21,0.09565718266843319
688627.SH,2024-08-21,0.13669902405083242
688679.SH,2024-08-21,0.17621849748133775
920023.SH,2024-08-21,0.16293743808171643
300086.SZ,2024-08-22,0.13533819007202796
300189.SZ,2024-08-22,0.20582052533735418
300236.SZ,2024-08-22,0.1120471000526754
300321.SZ,2024-08-22,0.09374872823138723
300344.SZ,2024-08-22,0.10235205778033155
300391.SZ,2024-08-22,0.1350058095037265
688125.SH,2024-08-22,0.09766012277261422
688627.SH,2024-08-22,0.137113047526932
688679.SH,2024-08-22,0.2078748051400344
920023.SH,2024-08-22,0.15459378514175254
300086.SZ,2024-08-23,0.13591463820532546
300189.SZ,2024-08-23,0.22163971885489941
300236.SZ,2024-08-23,0.0821930044189092
300321.SZ,2024-08-23,0.10746943428421271
300344.SZ,2024-08-23,0.09953161458563091
300391.SZ,2024-08-23,0.15695396516002097
688125.SH,2024-08-23,0.10399837808689945
688627.SH,2024-08-23,0.1403140169953834
688679.SH,2024-08-23,0.21546706329664175
920023.SH,2024-08-23,0.13305090421756038
300086.SZ,2024-08-26,0.13329327207852198
300189.SZ,2024-08-26,0.1947108670390609
300236.SZ,2024-08-26,0.10691916634644914
300321.SZ,2024-08-26,0.1126803250408569
300344.SZ,2024-08-26,0.11361620160532425
300391.SZ,2024-08-26,0.15542977681289255
688125.SH,2024-08-26,0.11876734075249945
688627.SH,2024-08-26,0.12556838734198064
688679.SH,2024-08-26,0.2197492945231928
920023.SH,2024-08-26,0.13710307728233115
300086.SZ,2024-08-27,0.1466689594758774
300189.SZ,2024-08-27,0.21845071722333673
300236.SZ,2024-08-27,0.164086982549058
300321.SZ,2024-08-27,0.12101728164641677
300344.SZ,2024-08-27,0.11767860902168016
300391.SZ,2024-08-27,0.14522410998177296
688125.SH,2024-08-27,0.10871219285118477
688627.SH,2024-08-27,0.11129177645663993
688679.SH,2024-08-27,0.20644212746457036
920023.SH,2024-08-27,0.16159750935962844
300086.SZ,2024-08-28,0.1469333573593343
300189.SZ,2024-08-28,0.20218126408076958
300236.SZ,2024-08-28,0.22832198824600577
300321.SZ,2024-08-28,0.11421503433007127
300344.SZ,2024-08-28,0.10737743502854155
300391.SZ,2024-08-28,0.1553762637029182
688125.SH,2024-08-28,0.11439571193168155
688627.SH,2024-08-28,0.13813415573613613
688679.SH,2024-08-28,0.21460542898647167
920023.SH,2024-08-28,0.13889733591142575
300086.SZ,2024-08-29,0.12345792015068392
300189.SZ,2024-08-29,0.2007556548789656
300236.SZ,2024-08-29,0.17890573746208227
300321.SZ,2024-08-29,0.11703902288025181
300344.SZ,2024-08-29,0.12440644867303763
300391.SZ,2024-08-29,0.13358131824604738
688125.SH,2024-08-29,0.11811099101566577
688627.SH,2024-08-29,0.11798066066073795
688679.SH,2024-08-29,0.1957991473694734
920023.SH,2024-08-29,0.16022682706095218
300086.SZ,2024-08-30,0.11992419393028246
300189.SZ,2024-08-30,0.204557305107174
300236.SZ,2024-08-30,0.1937510680691519
300321.SZ,2024-08-30,0.13527957698994753
300344.SZ,2024-08-30,0.12197107278481849
300391.SZ,2024-08-30,0.1535704852529137
688125.SH,2024-08-30,0.15335069109057461
688627.SH,2024-08-30,0.1323136199387191
688679.SH,2024-08-30,0.19813109141330265
920023.SH,2024-08-30,0.14766155146323157
300086.SZ,2024-09-02,0.10488642968909892
300189.SZ,2024-09-02,0.19028065968418134
300236.SZ,2024-09-02,0.16940054078295358
300321.SZ,2024-09-02,0.13973457541191012
300344.SZ,2024-09-02,0.11793724463215584
300391.SZ,2024-09-02,0.1493511493873696
688125.SH,2024-09-02,0.14222998193769643
688627.SH,2024-09-02,0.1643993428107672
688679.SH,2024-09-02,0.21540811462502166
920023.SH,2024-09-02,0.16717191867932543
300086.SZ,2024-09-03,0.09447129988107993
300189.SZ,2024-09-03,0.18182070199381048
300236.SZ,2024-09-03,0.18752375120468934
300321.SZ,2024-09-03,0.12383210956926384
300344.SZ,2024-09-03,0.09411640924764933
300391.SZ,2024-09-03,0.15717000747731588
688125.SH,2024-09-03,0.15479018705592182
688627.SH,2024-09-03,0.13977838865313313
688679.SH,2024-09-03,0.1924370914687437
920023.SH,2024-09-03,0.1436928956757859
300086.SZ,2024-09-04,0.09358715068744544
300189.SZ,2024-09-04,0.1737636565186515
300236.SZ,2024-09-04,0.14096897706403969
300321.SZ,2024-09-04,0.15554406315943858
300344.SZ,2024-09-04,0.07859315756820262
300391.SZ,2024-09-04,0.14462838599967293
688125.SH,2024-09-04,0.15694613023906603
688627.SH,2024-09-04,0.1271572787273956
688679.SH,2024-09-04,0.16531276385751406
920023.SH,2024-09-04,0.12912987871401554
300086.SZ,2024-09-05,0.09122408565027268
300189.SZ,2024-09-05,0.1425322231402788
300236.SZ,2024-09-05,0.16438003207313995
